#  m1= 0.13957 m2= 0.93827
2.58784        3.08609        29.1586        7.36083       0.744886              0              0
2.59284        3.09991        29.1333        7.34689        0.73674              0              0
2.59784        3.11375        29.1079        7.33296       0.728721              0              0
2.60284        3.12762        29.0826        7.31905       0.720826              0              0
2.60784        3.14152        29.0576        7.30514        0.71305              0              0
2.61284        3.15544        29.0328        7.29124       0.705395              0              0
2.61784        3.16939         29.008        7.27736       0.697853              0              0
2.62284        3.18337        28.9833        7.26349       0.690427              0              0
2.62784        3.19737        28.9586        7.24963        0.68311              0              0
2.63284         3.2114         28.934        7.23579       0.675904              0              0
2.63784        3.22546        28.9094        7.22197       0.668803              0              0
2.64284        3.23954        28.8852        7.20816       0.661807              0              0
2.64784        3.25365         28.862        7.19437       0.654914              0              0
2.65284        3.26779        28.8387         7.1806        0.64812              0              0
2.65784        3.28195        28.8155        7.16684       0.641426              0              0
2.66284        3.29614        28.7924        7.15311       0.634827              0              0
2.66784        3.31036        28.7692        7.13939       0.628324              0              0
2.67284         3.3246        28.7461        7.12569       0.621913              0              0
2.67784        3.33887        28.7232        7.11202       0.615594              0              0
2.68284        3.35317        28.7012        7.09836       0.609363              0              0
2.68784        3.36749        28.6791        7.08473        0.60322              0              0
2.69284        3.38184        28.6571        7.07112       0.597163              0              0
2.69784        3.39621        28.6352        7.05753        0.59119              0              0
2.70284        3.41062        28.6132        7.04396         0.5853              0              0
2.70784        3.42504        28.5913        7.03042        0.57949              0              0
2.71284         3.4395        28.5694         7.0169       0.573762              0              0
2.71784        3.45398        28.5483        7.00341       0.568109              0              0
2.72284        3.46849        28.5272        6.98994       0.562536              0              0
2.72784        3.48302        28.5061         6.9765       0.557036              0              0
2.73284        3.49759         28.485        6.96308       0.551612              0              0
2.73784        3.51217        28.4639        6.94969       0.546259              0              0
2.74284        3.52679        28.4429        6.93633       0.540978              0              0
2.74784        3.54143        28.4219        6.92299       0.535768              0              0
2.75284         3.5561        28.4011        6.90968       0.530625              0              0
2.75784        3.57079        28.3803         6.8964       0.525551              0              0
2.76284        3.58551        28.3595        6.88314       0.520543              0              0
2.76784        3.60026        28.3388        6.86992       0.515601              0              0
2.77284        3.61503        28.3181        6.85672       0.510722              0              0
2.77784        3.62984        28.2974        6.84355       0.505907              0              0
2.78284        3.64466        28.2768        6.83041       0.501154              0              0
2.78784        3.65952        28.2559         6.8173       0.496462              0              0
2.79284         3.6744        28.2348        6.80421       0.491829              0              0
2.79784         3.6893        28.2137        6.79116       0.487255              0              0
2.80284        3.70424        28.1926        6.77814        0.48274              0              0
2.80784         3.7192        28.1715        6.76515       0.478281              0              0
2.81284        3.73418        28.1505        6.75219       0.473879              0              0
2.81784         3.7492        28.1295        6.73926       0.469531              0              0
2.82284        3.76424        28.1085        6.72635       0.465238              0              0
2.82784         3.7793        28.0867        6.71349       0.460997              0              0
2.83284         3.7944        28.0648        6.70065        0.45681              0              0
2.83784        3.80952         28.043        6.68784       0.452673              0              0
2.84284        3.82466        28.0212        6.67507       0.448588              0              0
2.84784        3.83983        27.9994        6.66232       0.444552              0              0
2.85284        3.85503        27.9777        6.64961       0.440565              0              0
2.85784        3.87026         27.956        6.63693       0.436627              0              0
2.86284        3.88551         27.934        6.62428       0.432736              0              0
2.86784        3.90079        27.9117        6.61167       0.428893              0              0
2.87284         3.9161        27.8894        6.59909       0.425095              0              0
2.87784        3.93143        27.8671        6.58653       0.421342              0              0
2.88284        3.94679        27.8449        6.57402       0.417635              0              0
2.88784        3.96217        27.8227        6.56153        0.41397              0              0
2.89284        3.97759        27.8006        6.54908        0.41035              0              0
2.89784        3.99302        27.7784        6.53666       0.406771              0              0
2.90284        4.00849        27.7558        6.52427       0.403236              0              0
2.90784        4.02398        27.7332        6.51192       0.399741              0              0
2.91284         4.0395        27.7106         6.4996       0.396287              0              0
2.91784        4.05504        27.6881        6.48731       0.392872              0              0
2.92284        4.07062        27.6656        6.47506       0.389498              0              0
2.92784        4.08621        27.6431        6.46284       0.386162              0              0
2.93284        4.10184        27.6207        6.45065       0.382864              0              0
2.93784        4.11749        27.5983         6.4385       0.379605              0              0
2.94284        4.13317         27.576        6.42638       0.376381              0              0
2.94784        4.14887        27.5538        6.41429       0.373196              0              0
2.95284         4.1646        27.5316        6.40224       0.370045              0              0
2.95784        4.18036        27.5094        6.39022       0.366931              0              0
2.96284        4.19615        27.4872        6.37824       0.363851              0              0
2.96784        4.21196        27.4651        6.36628       0.360807              0              0
2.97284        4.22779         27.443        6.35437       0.357796              0              0
2.97784        4.24366        27.4215        6.34248       0.354818              0              0
2.98284        4.25955        27.4002        6.33063       0.351874              0              0
2.98784        4.27547         27.379        6.31882       0.348961              0              0
2.99284        4.29141        27.3578        6.30703       0.346082              0              0
2.99784        4.30738        27.3366        6.29528       0.343234              0              0
3.00284        4.32338        27.2492        6.28357       0.340417              0              0
3.00784         4.3394         27.235        6.27189        0.33763              0              0
3.01284        4.35545        27.2209        6.26024       0.334875              0              0
3.01784        4.37153        27.2069        6.24862       0.332149              0              0
3.02284        4.38763        27.1929        6.23704       0.329452              0              0
3.02784        4.40376         27.179         6.2255       0.326785              0              0
3.03284        4.41992        27.1651        6.21398       0.324146              0              0
3.03784         4.4361        27.1513         6.2025       0.321535              0              0
3.04284        4.45231        27.1375        6.19106       0.318952              0              0
3.04784        4.46855        27.1238        6.17965       0.316397              0              0
3.05284        4.48481        27.1102        6.16827       0.313869              0              0
3.05784         4.5011        27.0966        6.15692       0.311368              0              0
3.06284        4.51742        27.0831        6.14561       0.308893              0              0
3.06784        4.53376        27.0696        6.13434       0.306444              0              0
3.07284        4.55013        27.0562        6.12309       0.304021              0              0
3.07784        4.56653        27.0428        6.11188       0.301623              0              0
3.08284        4.58295        27.0295         6.1007        0.29925              0              0
3.08784         4.5994        27.0163        6.08956       0.296902              0              0
3.09284        4.61587        27.0031        6.07845       0.294578              0              0
3.09784        4.63238        26.9899        6.06737       0.292279              0              0
3.10284         4.6489        26.9768        6.05633       0.290002              0              0
3.10784        4.66546        26.9638        6.04532        0.28775              0              0
3.11284        4.68204        26.9508        6.03434        0.28552              0              0
3.11784        4.69865        26.9379         6.0234       0.283313              0              0
3.12284        4.71529         26.925        6.01248       0.281129              0              0
3.12784        4.73195        26.9122         6.0016       0.278967              0              0
3.13284        4.74864        26.8994        5.99076       0.276826              0              0
3.13784        4.76535        26.8867        5.97995       0.274708              0              0
3.14284        4.78209         26.874        5.96917        0.27261              0              0
3.14784        4.79886        26.8613        5.95842       0.270534              0              0
3.15284        4.81566        26.8488         5.9477       0.268479              0              0
3.15784        4.83248        26.8362        5.93702       0.266444              0              0
3.16284        4.84933        26.8238        5.92637       0.264429              0              0
3.16784         4.8662        26.8113        5.91576       0.262435              0              0
3.17284         4.8831         26.799        5.90517        0.26046              0              0
3.17784        4.90003        26.7866        5.89462       0.258504              0              0
3.18284        4.91699        26.7744         5.8841       0.256568              0              0
3.18784        4.93397        26.7621        5.87361       0.254651              0              0
3.19284        4.95098        26.7499        5.86315       0.252753              0              0
3.19784        4.96801        26.7378        5.85273       0.250873              0              0
3.20284        4.98507        26.7257        5.84234       0.249012              0              0
3.20784        5.00216        26.7137        5.83198       0.247169              0              0
3.21284        5.01927        26.7017        5.82165       0.245344              0              0
3.21784        5.03642        26.6897        5.81135       0.243536              0              0
3.22284        5.05358        26.6778        5.80109       0.241746              0              0
3.22784        5.07078         26.666        5.79085       0.239973              0              0
3.23284          5.088        26.6542        5.78065       0.238217              0              0
3.23784        5.10525        26.6424        5.77048       0.236478              0              0
3.24284        5.12252        26.6307        5.76034       0.234755              0              0
3.24784        5.13982         26.619        5.75023       0.233049              0              0
3.25284        5.15715        26.6074        5.74016       0.231359              0              0
3.25784         5.1745        26.5958        5.73011       0.229685              0              0
3.26284        5.19188        26.5843         5.7201       0.228027              0              0
3.26784        5.20929        26.5728        5.71011       0.226384              0              0
3.27284        5.22672        26.5613        5.70016       0.224758              0              0
3.27784        5.24418        26.5499        5.69024       0.223146              0              0
3.28284        5.26167        26.5386        5.68034       0.221549              0              0
3.28784        5.27918        26.5273        5.67048       0.219968              0              0
3.29284        5.29672         26.516        5.66065       0.218401              0              0
3.29784        5.31429        26.5047        5.65085       0.216848              0              0
3.30284        5.33188        26.4936        5.64108        0.21531              0              0
3.30784         5.3495        26.4824        5.63134       0.213787              0              0
3.31284        5.36715        26.4713        5.62163       0.212277              0              0
3.31784        5.38482        26.4602        5.61195       0.210781              0              0
3.32284        5.40252        26.4492         5.6023       0.209299              0              0
3.32784        5.42025        26.4383        5.59268        0.20783              0              0
3.33284          5.438        26.4273        5.58309       0.206375              0              0
3.33784        5.45578        26.4164        5.57353       0.204933              0              0
3.34284        5.47359        26.4056          5.564       0.203505              0              0
3.34784        5.49142        26.3948        5.55449       0.202089              0              0
3.35284        5.50928         26.384        5.54502       0.200686              0              0
3.35784        5.52717        26.3733        5.53558       0.199296              0              0
3.36284        5.54508        26.3626        5.52616       0.197918              0              0
3.36784        5.56302        26.3519        5.51678       0.196553              0              0
3.37284        5.58099        26.3413        5.50742         0.1952              0              0
3.37784        5.59898        26.3307        5.49809       0.193859              0              0
3.38284          5.617        26.3202        5.48879        0.19253              0              0
3.38784        5.63504        26.3097        5.47952       0.191213              0              0
3.39284        5.65312        26.2992        5.47028       0.189907              0              0
3.39784        5.67122        26.2888        5.46107       0.188613              0              0
3.40284        5.68934        26.2784        5.45188       0.187331              0              0
3.40784        5.70749        26.2681        5.44273        0.18606              0              0
3.41284        5.72567        26.2578         5.4336         0.1848              0              0
3.41784        5.74388        26.2475         5.4245       0.183551              0              0
3.42284        5.76211        26.2373        5.41543       0.182313              0              0
3.42784        5.78037        26.2271        5.40638       0.181086              0              0
3.43284        5.79866         26.217        5.39737        0.17987              0              0
3.43784        5.81697        26.2069        5.38838       0.178664              0              0
3.44284        5.83531        26.1968        5.37942       0.177469              0              0
3.44784        5.85367        26.1868        5.37048       0.176284              0              0
3.45284        5.87206        26.1768        5.36158       0.175109              0              0
3.45784        5.89048        26.1668         5.3527       0.173945              0              0
3.46284        5.90893        26.1569        5.34385        0.17279              0              0
3.46784         5.9274         26.147        5.33502       0.171646              0              0
3.47284         5.9459        26.1371        5.32623       0.170511              0              0
3.47784        5.96442        26.1273        5.31746       0.169386              0              0
3.48284        5.98297        26.1175        5.30871       0.168271              0              0
3.48784        6.00155        26.1078            5.3       0.167165              0              0
3.49284        6.02016         26.098        5.29131       0.166068              0              0
3.49784        6.03879        26.0884        5.28264       0.164981              0              0
3.50284        6.05745        26.0787        5.27401       0.163903              0              0
3.50784        6.07613        26.0691         5.2654       0.162834              0              0
3.51284        6.09484        26.0595        5.25681       0.161775              0              0
3.51784        6.11358          26.05        5.24825       0.160724              0              0
3.52284        6.13235        26.0405        5.23972       0.159682              0              0
3.52784        6.15114         26.031        5.23122       0.158648              0              0
3.53284        6.16995        26.0216        5.22274       0.157624              0              0
3.53784         6.1888        26.0122        5.21428       0.156607              0              0
3.54284        6.20767        26.0028        5.20585         0.1556              0              0
